workload,strategy,property,mutations,mode,discards,tests,shrinks,time
"bst-proplang-rocq","TypeBasedGenerator","InsertUnion",["union_8"],"solve",0.00,14.00,0.00,0.0061
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_1"],"solve",0.00,7.80,0.00,0.0025
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_2"],"solve",0.00,12.10,0.00,0.0046
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["insert_3"],"solve",0.00,61.00,0.00,0.0171
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["delete_4"],"solve",0.00,2.40,0.00,0.0019
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["delete_5"],"solve",0.00,8.50,0.00,0.0223
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["union_6"],"solve",0.00,48.80,0.00,0.0029
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["union_7"],"solve",0.00,2.80,0.00,0.0050
"bst-proplang-rocq","TypeBasedGenerator","UnionDeleteInsert",["union_8"],"solve",0.00,45.80,0.00,0.0041
"bst-proplang-rocq","TypeBasedGenerator","InsertDelete",["insert_2"],"solve",0.00,40.00,0.00,0.0046
"bst-proplang-rocq","TypeBasedGenerator","InsertDelete",["insert_3"],"solve",0.00,35.20,0.00,0.0071
"bst-proplang-rocq","TypeBasedGenerator","InsertDelete",["delete_4"],"solve",0.00,0.20,0.00,0.0001
"bst-proplang-rocq","TypeBasedGenerator","DeleteModel",["delete_4"],"solve",0.00,0.10,0.00,0.0002
"bst-proplang-rocq","TypeBasedGenerator","DeleteModel",["delete_5"],"solve",0.00,48.80,0.00,0.0068
"bst-proplang-rocq","TypeBasedGenerator","DeletePost",["delete_4"],"solve",0.00,0.60,0.00,0.0017
"bst-proplang-rocq","TypeBasedGenerator","DeletePost",["delete_5"],"solve",0.00,538.50,0.00,0.0459
"bst-proplang-rocq","TypeBasedGenerator","DeleteDelete",["delete_4"],"solve",0.00,117.70,0.00,0.1683
"bst-proplang-rocq","TypeBasedGenerator","DeleteDelete",["delete_5"],"solve",0.00,269.30,0.00,0.0237
"bst-proplang-rocq","TypeBasedGenerator","DeleteUnion",["delete_4"],"solve",0.00,322.50,0.00,0.0777
"bst-proplang-rocq","TypeBasedGenerator","DeleteUnion",["delete_5"],"solve",0.00,2.60,0.00,0.0708
"bst-proplang-rocq","TypeBasedGenerator","DeleteUnion",["union_6"],"solve",0.00,163.40,0.00,0.0694
"bst-proplang-rocq","TypeBasedGenerator","DeleteUnion",["union_7"],"solve",0.00,446.10,0.00,0.2200
"bst-proplang-rocq","TypeBasedGenerator","DeleteUnion",["union_8"],"solve",0.00,960.30,0.00,0.5933
"bst-proplang-rocq","TypeBasedGenerator","UnionValid",["union_6"],"solve",0.00,8.30,0.00,0.0164
"bst-proplang-rocq","TypeBasedGenerator","UnionValid",["union_7"],"solve",0.00,663.20,0.00,0.1352
"bst-proplang-rocq","TypeBasedGenerator","UnionPost",["union_6"],"solve",0.00,29.90,0.00,0.0033
"bst-proplang-rocq","TypeBasedGenerator","UnionPost",["union_7"],"solve",0.00,6.20,0.00,0.0071
"bst-proplang-rocq","TypeBasedGenerator","UnionPost",["union_8"],"solve",0.00,5.20,0.00,0.0127
"bst-proplang-rocq","TypeBasedGenerator","UnionModel",["union_6"],"solve",0.00,22.30,0.00,0.0287
"bst-proplang-rocq","TypeBasedGenerator","UnionModel",["union_7"],"solve",0.00,99.80,0.00,0.0382
"bst-proplang-rocq","TypeBasedGenerator","UnionModel",["union_8"],"solve",0.00,1516.50,0.00,0.2389
"bst-proplang-rocq","TypeBasedGenerator","UnionUnionAssoc",["union_6"],"solve",0.00,2086.80,0.00,0.3712
"bst-proplang-rocq","TypeBasedGenerator","UnionUnionAssoc",["union_7"],"solve",0.00,2937.30,0.00,0.6078
"bst-proplang-rocq","TypeBasedGenerator","UnionUnionAssoc",["union_8"],"solve",0.00,19872.80,0.00,4.8604
"bst-proplang-rocq","TypeBasedGenerator","UnionUnionIdem",["union_6"],"solve",0.00,1.60,0.00,0.0001
"bst-proplang-rocq","BespokeFuzzer","InsertPost",["insert_1"],"solve",0.00,0.00,0.00,0.0266
"bst-proplang-rocq","BespokeFuzzer","InsertPost",["insert_2"],"solve",0.00,0.00,0.00,0.0206
"bst-proplang-rocq","BespokeFuzzer","InsertPost",["insert_3"],"solve",0.00,0.00,0.00,0.0436
"bst-proplang-rocq","BespokeFuzzer","InsertModel",["insert_1"],"solve",0.00,0.00,0.00,0.0005
"bst-proplang-rocq","BespokeFuzzer","InsertModel",["insert_2"],"solve",0.00,0.00,0.00,0.0056
"bst-proplang-rocq","BespokeFuzzer","InsertModel",["insert_3"],"solve",0.00,0.00,0.00,0.0330
"bst-proplang-rocq","BespokeFuzzer","DeleteInsert",["insert_1"],"solve",0.00,0.00,0.00,0.0026
